,Unnamed: 0,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%),Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
2626,2626,"Agriculture, forestry, fisheries and veterinary",Sweden,2019,348.0,53159.0,0.6546398540228372,-15.942028985507244,-0.1241558343836415,-0.9318101343670214,,94.4934,75.1148529052734
2627,2627,"Agriculture, forestry, fisheries and veterinary",Sweden,2020,343.0,56383.0,0.6083393930794743,-1.4367816091954022,-0.0088679211819165,6.064824394740308,,94.5394,79.1196365356445
2628,2628,"Agriculture, forestry, fisheries and veterinary",Sweden,2021,361.0,61764.0,0.5844828702804222,5.247813411078718,0.029143190207888,9.543656775978574,,94.6703,85.9426193237305
2629,2629,"Agriculture, forestry, fisheries and veterinary",Sweden,2022,448.0,56356.0,0.7949464120945419,24.099722991689752,0.1543757541344311,-8.75590959134771,,95.0097,83.8976135253906
2630,2630,Arts and humanities,Sweden,2013,12524.0,60523.0,20.692959701270592,,,,25.42273,94.7836,65.7820892333984
2631,2631,Arts and humanities,Sweden,2014,11875.0,57812.0,20.54071818999516,-5.182050463110827,-1.122604303604788,-4.479288865390017,25.27111,92.5236,64.9541931152344
2632,2632,Arts and humanities,Sweden,2015,11432.0,55909.0,20.44751292278524,-3.730526315789474,-0.7923590119658732,-3.291704144468276,24.91335,90.6102,66.4283218383789
2633,2633,Arts and humanities,Sweden,2016,10708.0,54234.0,19.74407198436405,-6.333100069979006,-1.3349559317033592,-2.995939830796473,24.08663,89.6509,68.306037902832
2634,2634,Arts and humanities,Sweden,2017,9893.0,53536.0,18.47915421398685,-7.611131864026896,-1.5223401075911536,-1.2870155253162223,,93.0063,70.4342498779297
2635,2635,Arts and humanities,Sweden,2018,9782.0,53659.0,18.229933468756407,-1.1220054584049328,-0.2068618498294787,0.2297519426180514,,89.247,73.4083786010742
2636,2636,Arts and humanities,Sweden,2019,10233.0,53159.0,19.249797776481877,4.610509098343897,0.8483982016215504,-0.9318101343670214,,94.4934,75.1148529052734
2637,2637,Arts and humanities,Sweden,2020,11109.0,56383.0,19.70274728198216,8.560539431251831,1.5536597910717769,6.064824394740308,,94.5394,79.1196365356445
2638,2638,Arts and humanities,Sweden,2021,12656.0,61764.0,20.49090084839065,13.925645872715815,2.5046952917557155,9.543656775978574,,94.6703,85.9426193237305
2639,2639,Arts and humanities,Sweden,2022,11015.0,56356.0,19.545390020583437,-12.966182048040457,-2.9118461210873736,-8.75590959134771,,95.0097,83.8976135253906
2640,2640,"Business, administration and law",Sweden,2013,7572.0,60523.0,12.510946251838144,,,,25.42273,94.7836,65.7820892333984
2641,2641,"Business, administration and law",Sweden,2014,7380.0,57812.0,12.765515809866464,-2.535657686212361,-0.3321109804192901,-4.479288865390017,25.27111,92.5236,64.9541931152344
2642,2642,"Business, administration and law",Sweden,2015,7235.0,55909.0,12.940671448246258,-1.9647696476964769,-0.2593500152032768,-3.291704144468276,24.91335,90.6102,66.4283218383789
2643,2643,"Business, administration and law",Sweden,2016,7068.0,54234.0,13.03241509016484,-2.3082239115411194,-0.3079249179481506,-2.995939830796473,24.08663,89.6509,68.306037902832
2644,2644,"Business, administration and law",Sweden,2017,7377.0,53536.0,13.77951285116557,4.371816638370119,0.5771817095038853,-1.2870155253162223,,93.0063,70.4342498779297
2645,2645,"Business, administration and law",Sweden,2018,7639.0,53659.0,14.236195232859352,3.5515792327504405,0.4882685104083192,0.2297519426180514,,89.247,73.4083786010742
2646,2646,"Business, administration and law",Sweden,2019,7621.0,53159.0,14.33623657329897,-0.2356329362482,-0.0338606821046295,-0.9318101343670214,,94.4934,75.1148529052734
2647,2647,"Business, administration and law",Sweden,2020,8149.0,56383.0,14.45293794228757,6.928224642435376,0.936452476810386,6.064824394740308,,94.5394,79.1196365356445
2648,2648,"Business, administration and law",Sweden,2021,9195.0,61764.0,14.887312997862832,12.83593078905387,1.6935431643028298,9.543656775978574,,94.6703,85.9426193237305
2649,2649,"Business, administration and law",Sweden,2022,8153.0,56356.0,14.46696003974732,-11.332245785753129,-1.848960181702037,-8.75590959134771,,95.0097,83.8976135253906
2650,2650,Education,Sweden,2013,5444.0,60523.0,8.994927548204815,,,,25.42273,94.7836,65.7820892333984
2651,2651,Education,Sweden,2014,4993.0,57812.0,8.636615235591227,-8.28434974283615,-0.780114855047395,-4.479288865390017,25.27111,92.5236,64.9541931152344
2652,2652,Education,Sweden,2015,5407.0,55909.0,9.671072635890464,8.291608251552173,0.7404890089252177,-3.291704144468276,24.91335,90.6102,66.4283218383789
2653,2653,Education,Sweden,2016,5565.0,54234.0,10.261090828631486,2.922137969299057,0.2913301618910646,-2.995939830796473,24.08663,89.6509,68.306037902832
2654,2654,Education,Sweden,2017,5701.0,53536.0,10.648909145248057,2.443845462713387,0.2540346682606096,-1.2870155253162223,,93.0063,70.4342498779297
2655,2655,Education,Sweden,2018,5659.0,53659.0,10.546227100765948,-0.7367128573934397,-0.0782720512868297,0.2297519426180514,,89.247,73.4083786010742
2656,2656,Education,Sweden,2019,5362.0,53159.0,10.086720969167969,-5.248277080756317,-0.5587012547263869,-0.9318101343670214,,94.4934,75.1148529052734
2657,2657,Education,Sweden,2020,5160.0,56383.0,9.151694659737863,-3.7672510257366656,-0.358264015749428,6.064824394740308,,94.5394,79.1196365356445
2658,2658,Education,Sweden,2021,5626.0,61764.0,9.10886600608769,9.031007751937985,0.7544848131597695,9.543656775978574,,94.6703,85.9426193237305
2659,2659,Education,Sweden,2022,5266.0,56356.0,9.344169210022002,-6.3988624244578745,-0.6387962240045426,-8.75590959134771,,95.0097,83.8976135253906
2660,2660,"Engineering, manufacturing and construction",Sweden,2013,6181.0,60523.0,10.212646431934967,,,,25.42273,94.7836,65.7820892333984
2661,2661,"Engineering, manufacturing and construction",Sweden,2014,6035.0,57812.0,10.439009202241747,-2.362077333764763,-0.2525427246938352,-4.479288865390017,25.27111,92.5236,64.9541931152344
2662,2662,"Engineering, manufacturing and construction",Sweden,2015,5919.0,55909.0,10.586846482677208,-1.9221209610604808,-0.2074800121626214,-3.291704144468276,24.91335,90.6102,66.4283218383789
2663,2663,"Engineering, manufacturing and construction",Sweden,2016,5696.0,54234.0,10.502636722351292,-3.767528298699105,-0.4111811778589077,-2.995939830796473,24.08663,89.6509,68.306037902832
2664,2664,"Engineering, manufacturing and construction",Sweden,2017,5408.0,53536.0,10.101613867304245,-5.056179775280898,-0.537955768081291,-1.2870155253162223,,93.0063,70.4342498779297
2665,2665,"Engineering, manufacturing and construction",Sweden,2018,5365.0,53659.0,9.99832274175814,-0.7951183431952663,-0.0801356715555638,0.2297519426180514,,89.247,73.4083786010742
2666,2666,"Engineering, manufacturing and construction",Sweden,2019,5241.0,53159.0,9.859101939464624,-2.311276794035414,-0.233262476720781,-0.9318101343670214,,94.4934,75.1148529052734
2667,2667,"Engineering, manufacturing and construction",Sweden,2020,5620.0,56383.0,9.967543408474183,7.23144438084335,0.6721884255892734,6.064824394740308,,94.5394,79.1196365356445
2668,2668,"Engineering, manufacturing and construction",Sweden,2021,6479.0,61764.0,10.489929408717051,15.284697508896796,1.390777799365326,9.543656775978574,,94.6703,85.9426193237305
2669,2669,"Engineering, manufacturing and construction",Sweden,2022,6060.0,56356.0,10.753069770743132,-6.467047383855533,-0.7434878273830647,-8.75590959134771,,95.0097,83.8976135253906
2670,2670,Health and welfare,Sweden,2013,9279.0,60523.0,15.331361631115444,,,,25.42273,94.7836,65.7820892333984
2671,2671,Health and welfare,Sweden,2014,8956.0,57812.0,15.491593440808137,-3.480978553723461,-0.5587075347678682,-4.479288865390017,25.27111,92.5236,64.9541931152344
2672,2672,Health and welfare,Sweden,2015,8850.0,55909.0,15.82929403137241,-1.1835640911121037,-0.1895938042175678,-3.291704144468276,24.91335,90.6102,66.4283218383789
2673,2673,Health and welfare,Sweden,2016,8835.0,54234.0,16.29051886270605,-0.1694915254237288,-0.0276579267618099,-2.995939830796473,24.08663,89.6509,68.306037902832
2674,2674,Health and welfare,Sweden,2017,8988.0,53536.0,16.788702928870293,1.731748726655348,0.2857890017931859,-1.2870155253162223,,93.0063,70.4342498779297
2675,2675,Health and welfare,Sweden,2018,9228.0,53659.0,17.197487839877745,2.67022696929239,0.4472688644961702,0.2297519426180514,,89.247,73.4083786010742
2676,2676,Health and welfare,Sweden,2019,8703.0,53159.0,16.37163979758837,-5.689206762028609,-0.987603228051694,-0.9318101343670214,,94.4934,75.1148529052734
2677,2677,Health and welfare,Sweden,2020,8627.0,56383.0,15.30071120727879,-0.8732620935309663,-0.1347924019651313,6.064824394740308,,94.5394,79.1196365356445
2678,2678,Health and welfare,Sweden,2021,8915.0,61764.0,14.433974483517908,3.338356323171438,0.4662910433262094,9.543656775978574,,94.6703,85.9426193237305
2679,2679,Health and welfare,Sweden,2022,8754.0,56356.0,15.533394847043793,-1.805945036455412,-0.2856838668464759,-8.75590959134771,,95.0097,83.8976135253906
2680,2680,Information and communication technologies,Sweden,2013,2963.0,60523.0,4.895659501346596,,,,25.42273,94.7836,65.7820892333984
2681,2681,Information and communication technologies,Sweden,2014,2899.0,57812.0,5.014529855393344,-2.159973000337496,-0.1107036601397633,-4.479288865390017,25.27111,92.5236,64.9541931152344
2682,2682,Information and communication technologies,Sweden,2015,2836.0,55909.0,5.072528573217192,-2.1731631597102448,-0.1126831100538374,-3.291704144468276,24.91335,90.6102,66.4283218383789
2683,2683,Information and communication technologies,Sweden,2016,2517.0,54234.0,4.641000110631707,-11.248236953455573,-0.5881919091344914,-2.995939830796473,24.08663,89.6509,68.306037902832
2684,2684,Information and communication technologies,Sweden,2017,2490.0,53536.0,4.651075911536163,-1.0727056019070322,-0.050433353257621,-1.2870155253162223,,93.0063,70.4342498779297
2685,2685,Information and communication technologies,Sweden,2018,2498.0,53659.0,4.655323431297639,0.321285140562249,0.0149089621498723,0.2297519426180514,,89.247,73.4083786010742
2686,2686,Information and communication technologies,Sweden,2019,2408.0,53159.0,4.529806805997103,-3.602882305844676,-0.1693034105231475,-0.9318101343670214,,94.4934,75.1148529052734
2687,2687,Information and communication technologies,Sweden,2020,2549.0,56383.0,4.52086621854105,5.855481727574751,0.2500753773300463,6.064824394740308,,94.5394,79.1196365356445
2688,2688,Information and communication technologies,Sweden,2021,2604.0,61764.0,4.2160481834078105,2.157708905453119,0.0890486367463247,9.543656775978574,,94.6703,85.9426193237305
2689,2689,Information and communication technologies,Sweden,2022,2443.0,56356.0,4.334942153453048,-6.182795698924731,-0.2856838668464759,-8.75590959134771,,95.0097,83.8976135253906
2690,2690,"Natural sciences, mathematics and statistics",Sweden,2013,4505.0,60523.0,7.44345124993804,,,,25.42273,94.7836,65.7820892333984
2691,2691,"Natural sciences, mathematics and statistics",Sweden,2014,4040.0,57812.0,6.988168546322563,-10.321864594894562,-0.8043312807029683,-4.479288865390017,25.27111,92.5236,64.9541931152344
2692,2692,"Natural sciences, mathematics and statistics",Sweden,2015,3739.0,55909.0,6.68765315065553,-7.4504950495049505,-0.5383748591461125,-3.291704144468276,24.91335,90.6102,66.4283218383789
2693,2693,"Natural sciences, mathematics and statistics",Sweden,2016,3557.0,54234.0,6.558616366117196,-4.867611660871891,-0.3355828447099605,-2.995939830796473,24.08663,89.6509,68.306037902832
2694,2694,"Natural sciences, mathematics and statistics",Sweden,2017,3223.0,53536.0,6.020248057381949,-9.389935338768623,-0.6238792588164973,-1.2870155253162223,,93.0063,70.4342498779297
2695,2695,"Natural sciences, mathematics and statistics",Sweden,2018,2976.0,53659.0,5.546133919752511,-7.663667390629849,-0.4603142063773086,0.2297519426180514,,89.247,73.4083786010742
2696,2696,"Natural sciences, mathematics and statistics",Sweden,2019,3253.0,53159.0,6.119377715908877,9.307795698924732,0.5210782746101319,-0.9318101343670214,,94.4934,75.1148529052734
2697,2697,"Natural sciences, mathematics and statistics",Sweden,2020,4144.0,56383.0,7.349733075572424,27.390101444820164,1.5802635546175263,6.064824394740308,,94.5394,79.1196365356445
2698,2698,"Natural sciences, mathematics and statistics",Sweden,2021,3927.0,61764.0,6.358072663687585,-5.236486486486487,-0.3513373486173175,9.543656775978574,,94.6703,85.9426193237305
2699,2699,"Natural sciences, mathematics and statistics",Sweden,2022,3804.0,56356.0,6.749946766981333,-3.132161955691368,-0.2182553765348854,-8.75590959134771,,95.0097,83.8976135253906
2700,2700,Services,Sweden,2013,1727.0,60523.0,2.853460667845282,,,,25.42273,94.7836,65.7820892333984
2701,2701,Services,Sweden,2014,1674.0,57812.0,2.8955926105306857,-3.068905616676317,-0.0916764685532415,-4.479288865390017,25.27111,92.5236,64.9541931152344
2702,2702,Services,Sweden,2015,1482.0,55909.0,2.6507360174569388,-11.469534050179211,-0.3434151925450285,-3.291704144468276,24.91335,90.6102,66.4283218383789
2703,2703,Services,Sweden,2016,1377.0,54234.0,2.538997676734152,-7.08502024291498,-0.1936054873326695,-2.995939830796473,24.08663,89.6509,68.306037902832
2704,2704,Services,Sweden,2017,1263.0,53536.0,2.359160191273162,-8.278867102396514,-0.212940824865511,-1.2870155253162223,,93.0063,70.4342498779297
2705,2705,Services,Sweden,2018,1213.0,53659.0,2.260571385974394,-3.95882818685669,-0.0931810134367021,0.2297519426180514,,89.247,73.4083786010742
2706,2706,Services,Sweden,2019,1264.0,53159.0,2.377772343347317,4.204451772464963,0.0959385992964502,-0.9318101343670214,,94.4934,75.1148529052734
2707,2707,Services,Sweden,2020,1344.0,56383.0,2.3836972136991648,6.329113924050633,0.1418867389106645,6.064824394740308,,94.5394,79.1196365356445
2708,2708,Services,Sweden,2021,1654.0,61764.0,2.677935366880384,23.065476190476197,0.5019104980247394,9.543656775978574,,94.6703,85.9426193237305
2709,2709,Services,Sweden,2022,1505.0,56356.0,2.670523103130101,-9.008464328899638,-0.2643906593796579,-8.75590959134771,,95.0097,83.8976135253906
2710,2710,"Social sciences, journalism and information",Sweden,2013,9809.0,60523.0,16.207061778166977,,,,25.42273,94.7836,65.7820892333984
2711,2711,"Social sciences, journalism and information",Sweden,2014,9432.0,57812.0,16.314951913097627,-3.843409114078907,-0.6521137480107936,-4.479288865390017,25.27111,92.5236,64.9541931152344
2712,2712,"Social sciences, journalism and information",Sweden,2015,8524.0,55909.0,15.246203652363665,-9.62680237489398,-1.624067681410864,-3.291704144468276,24.91335,90.6102,66.4283218383789
2713,2713,"Social sciences, journalism and information",Sweden,2016,8392.0,54234.0,15.473688092340598,-1.5485687470671048,-0.2433897555039274,-2.995939830796473,24.08663,89.6509,68.306037902832
2714,2714,"Social sciences, journalism and information",Sweden,2017,8753.0,53536.0,16.34974596533174,4.301715919923737,0.6743126120741183,-1.2870155253162223,,93.0063,70.4342498779297
2715,2715,"Social sciences, journalism and information",Sweden,2018,8883.0,53659.0,16.5545388471645,1.4852050725465555,0.2422706349354255,0.2297519426180514,,89.247,73.4083786010742
2716,2716,"Social sciences, journalism and information",Sweden,2019,8648.0,53159.0,16.268176602268667,-2.6455026455026456,-0.4420700163659963,-0.9318101343670214,,94.4934,75.1148529052734
2717,2717,"Social sciences, journalism and information",Sweden,2020,9157.0,56383.0,16.240710852561943,5.885753931544866,0.9027543763191034,6.064824394740308,,94.5394,79.1196365356445
2718,2718,"Social sciences, journalism and information",Sweden,2021,10310.0,61764.0,16.692571724629232,12.591460085180737,1.8667832394274984,9.543656775978574,,94.6703,85.9426193237305
2719,2719,"Social sciences, journalism and information",Sweden,2022,8848.0,56356.0,15.7001916388672,-14.180407371483996,-2.59422244304067,-8.75590959134771,,95.0097,83.8976135253906
2720,2720,"Agriculture, forestry, fisheries and veterinary",United Kingdom,2013,3674.0,471982.0,0.7784195159984915,,,,23.9586,89.8441,56.7628898620605
2721,2721,"Agriculture, forestry, fisheries and veterinary",United Kingdom,2014,4284.0,520897.0,0.8224274664664991,16.603157321720197,0.1171056850010654,10.363742685102398,24.32627,91.6133,56.4879112243652
2722,2722,"Agriculture, forestry, fisheries and veterinary",United Kingdom,2015,4125.0,509788.0,0.809159886070288,-3.711484593837535,-0.0311894356085274,-2.132667302748912,22.82077,92.0003,56.3971290588379
2723,2723,"Agriculture, forestry, fisheries and veterinary",United Kingdom,2016,4308.0,522902.0,0.823863745022968,4.4363636363636365,0.0349969975253489,2.572441877800184,25.61589,94.7758,58.019100189209
