economy,series,value,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
PRT,SE.PRM.GINT.MA.ZS,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",,103.68585,106.72801,105.74426,108.07672,105.27461,115.84583,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.75774,109.76695,112.00796,114.67823,109.10922,105.41667,,,,,,,,,,,,,
PRT,SE.PRM.GINT.ZS,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",,103.70803,106.62905,105.11072,107.27376,105.02316,115.37167,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.40367,109.55995,112.00328,113.28182,106.80715,104.97195,,,,,,,,,,,,,
PRT,SE.PRM.NENR,"School enrollment, primary (% net)",,,,88.57117,88.57643,,92.76964,93.78195,96.23891,,95.78357,96.30122,,,97.95416,99.44769,99.64446,99.51097,,,99.71056,98.83127,99.62446,99.7306,99.01193,99.47725,99.57584,,,,97.01995,,,,,97.96037,97.76736,,,99.19486,99.31374,98.84927,98.94994,98.81486,98.39988,97.45382,96.73726,97.56411,,,,,
PRT,SE.PRM.NENR.FE,"School enrollment, primary, female (% net)",,,,88.11646,87.95267,,92.25904,93.15603,95.65292,,95.2927,95.90621,,,,,,,,,,99.0123,,,98.11182,,,,,,,,,,,,,,,,,,,,98.26434,97.2694,96.48177,97.19088,,,,,
PRT,SE.PRM.NENR.MA,"School enrollment, primary, male (% net)",,,,89.01157,89.18067,,93.26357,94.38662,96.804,,96.25564,96.68113,,,,,,,,,,98.65857,,,99.86914,,,,,,,,,,,,,,,,,,,,98.52911,97.62978,96.98134,97.92208,,,,,
PRT,SE.PRM.NINT.FE.ZS,"Net intake rate in grade 1, female (% of official school-age population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0799,95.23806,94.69548,96.61318,92.77192,95.27426,,,,,,,,,,,,,
PRT,SE.PRM.NINT.MA.ZS,"Net intake rate in grade 1, male (% of official school-age population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.46109,95.16915,93.72743,95.71492,96.18378,95.63645,,,,,,,,,,,,,
PRT,SE.PRM.NINT.ZS,Net intake rate in grade 1 (% of official school-age population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.76315,95.20279,94.20024,96.15298,94.52223,95.46023,,,,,,,,,,,,,
PRT,SE.PRM.OENR.FE.ZS,"Over-age students, primary, female (% of female enrollment)",,,,22.87711,23.95512,,21.7919,20.91364,19.37499,,19.23273,18.54551,,,15.33622,16.95109,16.7447,16.74727,,,14.31288,15.045,12.85053,11.41424,16.87561,12.30184,9.47615,,,13.55866,15.0905,12.13997,8.41281,8.31794,9.04155,8.9791,8.80185,7.21205,6.87116,6.22355,5.81157,5.67771,5.44135,6.88627,7.02163,7.17691,7.0116,6.8232,,,,,
PRT,SE.PRM.OENR.MA.ZS,"Over-age students, primary, male (% of male enrollment)",,,,23.63391,24.71076,,23.8146,23.74996,22.23926,,22.08181,21.51305,,,18.53294,20.58438,20.58497,20.47945,,,18.58419,19.43084,16.85762,15.67092,19.61128,15.41385,13.96787,,,12.79237,14.40753,13.69867,12.03734,11.79617,12.62386,12.5553,12.28448,10.88072,10.32429,9.62502,8.84368,8.25622,8.12523,10.23012,10.66499,10.34148,9.8271,9.24753,,,,,
PRT,SE.PRM.OENR.ZS,"Over-age students, primary (% of enrollment)",,,,23.26534,24.34345,,22.83875,22.39147,20.86757,,20.71777,20.09164,,,16.96399,18.8543,18.75502,18.7031,,,16.54514,17.3436,14.94196,13.64114,18.31181,13.93193,11.8315,,,13.15811,14.73349,12.94425,10.30328,10.14362,10.92151,10.8521,10.62555,9.13904,8.68669,7.99382,7.38676,7.01654,6.83473,8.62801,8.92546,8.8265,8.47667,8.08109,,,,,
PRT,SE.PRM.PRIV.ZS,"School enrollment, primary, private (% of total primary)",,,,4.8674898147583,5.03406000137329,4.84973001480103,3.26208996772766,,,,,7.00584983825684,7.26302003860474,6.93510007858276,7.12140989303589,6.71306991577148,7.28568983078003,7.15009021759033,,,6.07862997055054,6.66997003555298,7.74982976913452,7.76679992675781,7.84327983856201,,,,,9.39268016815186,9.64529991149902,9.96100997924805,10.4913597106934,10.5361299514771,10.4957799911499,10.5525302886963,10.8506002426147,11.0786800384522,10.9452896118164,11.5219001770019,11.806170463562,12.0226402282715,12.0271501541138,11.9357299804688,12.0751399993897,12.4391098022461,12.9569902420044,12.9030599594116,12.712739944458,12.786190032959,12.784649848938,12.9321804046631,13.0448598861694
PRT,SE.PRM.PRS5.FE.ZS,"Persistence to grade 5, female (% of cohort)",,59.8207015991211,64.3871612548828,68.4711303710938,71.6757278442383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8770523071289,,100.0,,
PRT,SE.PRM.PRS5.MA.ZS,"Persistence to grade 5, male (% of cohort)",,58.1184501647949,63.9521713256836,68.1018524169922,71.1383285522461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2494735717773,,98.966926574707,,
PRT,SE.PRM.PRS5.ZS,"Persistence to grade 5, total (% of cohort)",,58.9521713256836,64.165901184082,68.2816696166992,71.4157562255859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5544967651367,,99.4696807861328,,
PRT,SE.PRM.PRSL.FE.ZS,"Persistence to last grade of primary, female (% of cohort)",,56.1698608398438,61.3718490600586,66.2029037475586,67.327018737793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8770523071289,,100.0,,
PRT,SE.PRM.PRSL.MA.ZS,"Persistence to last grade of primary, male (% of cohort)",,52.3438110351562,58.1786804199219,62.6929512023926,65.4880065917969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2990570068359,,98.6510696411133,,
PRT,SE.PRM.PRSL.ZS,"Persistence to last grade of primary, total (% of cohort)",,54.2253799438477,59.7507209777832,64.4360198974609,66.4028015136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0615081787109,,99.3055114746094,,
PRT,SE.PRM.REPT.FE.ZS,"Repeaters, primary, female (% of female enrollment)",,,22.16946,21.54161,21.00396,18.40256,9.77515,11.46436,14.74633,,,,,,,15.30087,,,,,11.98392,12.06987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,SE.PRM.REPT.MA.ZS,"Repeaters, primary, male (% of male enrollment)",,,24.52355,23.98797,23.72071,22.20464,12.80806,14.61006,18.3741,,,,,,,19.43317,,,,,16.18839,16.33955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,SE.PRM.REPT.ZS,"Repeaters, primary, total (% of total enrollment)",,,23.37517,22.79655,22.40012,20.36058,11.34482,13.10338,16.63677,,,,,,,17.46547,,,,,14.18125,14.3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,SE.PRM.TCAQ.FE.ZS,"Trained teachers in primary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
PRT,SE.PRM.TCAQ.MA.ZS,"Trained teachers in primary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
PRT,SE.PRM.TCAQ.ZS,Trained teachers in primary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
PRT,SE.PRM.TCHR,"Primary education, teachers",,,,44231.0,48352.0,55046.0,59485.0,62647.0,63808.0,65124.0,68401.0,68746.0,67452.0,68188.0,69048.0,74903.0,73343.0,75456.0,,,72593.0,72140.0,71105.0,72131.0,76444.0,,,,,,61258.0,61908.0,69578.0,69109.0,65548.0,71519.0,70795.0,64274.0,66956.0,66106.0,67734.0,64929.0,59955.0,54222.0,50276.0,49355.0,50001.0,50982.0,51382.0,51126.0,51105.0,52436.0,52476.0
PRT,SE.PRM.TCHR.FE.ZS,"Primary education, teachers (% female)",,,,82.4037399291992,82.073127746582,81.940559387207,80.817008972168,80.0692825317383,81.4208221435547,,,,,,,82.8751907348633,,77.959342956543,,,,81.4818420410156,,,,,,,,,82.0643768310547,82.0653228759766,,,81.7889175415039,81.5167999267578,80.6116333007812,81.7764587402344,79.7568588256836,79.6039733886719,79.6896667480469,79.5407333374023,79.7464828491211,79.2150802612305,79.8432693481445,80.0749664306641,80.5503921508789,80.936408996582,80.8415374755859,80.9177322387695,81.1740493774414,81.3696670532227,81.4867706298828
PRT,SE.PRM.TENR,"Adjusted net enrollment rate, primary (% of primary school age children)",,,,88.57117,88.57643,,92.76964,93.78195,96.23891,,95.78357,96.30122,,,97.95416,99.44769,99.64446,99.51097,,,99.71056,98.83127,99.62446,99.7306,99.01193,99.47725,99.57584,,,,97.5364,,,,,99.27002,99.06166,,,99.37086,99.48771,99.02747,99.11596,98.97895,98.56395,97.59877,96.88158,97.71146,,,,,
PRT,SE.PRM.TENR.FE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",,,,88.11646,87.95267,,92.25904,93.15603,95.65292,,95.2927,95.90621,,,,,,,,,,99.0123,,,98.11182,,,,,,,,,,,,,,,,,,,,98.43982,97.43018,96.6403,97.35343,,,,,
PRT,SE.PRM.TENR.MA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",,,,89.01157,89.18067,,93.26357,94.38662,96.804,,96.25564,96.68113,,,,,,,,,,98.65857,,,99.86914,,,,,,,,,,,,,,,,,,,,98.68231,97.75964,97.11208,98.05486,,,,,
PRT,SE.PRM.UNER,"Children out of school, primary",,,,122341.0,124113.0,,79314.0,61399.0,40622.0,,40628.0,36444.0,,,25016.0,5259.0,3251.0,4345.0,,,2762.0,1747.0,,,5455.0,,,,,16428.0,16335.0,1821.0,90.0,520.0,462.0,1166.0,569.0,2190.0,5581.0,860.0,175.0,62.0,1246.0,799.0,873.0,7521.0,10783.0,10838.0,8607.0,4210.0,1224.0,402.0,1807.0
PRT,SE.PRM.UNER.FE,"Children out of school, primary, female",,,,62499.0,64474.0,,41954.0,33174.0,22479.0,,22305.0,19620.0,,,2273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433.0,6384.0,6849.0,5413.0,2997.0,,,
PRT,SE.PRM.UNER.FE.ZS,"Children out of school, female (% of female primary school age)",,,,12.4308795928955,12.8030500411987,,8.45065975189209,6.76026010513306,4.55424976348877,,4.4673900604248,3.89647006988525,,,0.452600002288818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48066997528076,2.16433000564575,2.33159995079041,1.86642003059387,1.05169999599457,,,
PRT,SE.PRM.UNER.MA,"Children out of school, primary, male",,,,59842.0,59639.0,,37360.0,28225.0,18143.0,,18323.0,16824.0,,,22743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088.0,4399.0,3989.0,3194.0,1213.0,,,
PRT,SE.PRM.UNER.MA.ZS,"Children out of school, male (% of male primary school age)",,,,11.5293197631836,11.4853601455688,,7.29238986968994,5.55487012863159,3.53974008560181,,3.52841997146606,3.21056008338928,,,4.35829019546509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982479989528656,1.42425000667572,1.30122005939484,1.05708003044128,0.407669991254807,,,
PRT,SE.PRM.UNER.ZS,Children out of school (% of primary school age),,,,11.9729204177856,12.1341104507446,,7.86242008209229,6.14706993103027,4.03742980957031,,3.98867988586426,3.54667997360229,,,2.44287991523743,0.522970020771027,0.328599989414215,0.450639992952347,,,0.319429993629456,0.209270000457764,,,0.741550028324127,,,,,2.43472003936768,2.4111499786377,0.271459996700287,0.0135000003501773,0.0780199989676476,0.0699200034141541,0.177239999175072,0.0863699987530708,0.328539997339249,0.834119975566864,0.128299996256828,0.0261300001293421,0.0093599995598197,0.192839995026588,0.126819998025894,0.140609994530678,1.22552001476288,1.7857700586319,1.80541002750397,1.45345997810364,0.722739994525909,0.214780002832413,0.0724100023508072,0.337850004434586
PRT,SE.SEC.AGES,Lower secondary school starting age (years),12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
PRT,SE.SEC.CMPT.LO.FE.ZS,"Lower secondary completion rate, female (% of relevant age group)",,,24.0045604705811,28.3025608062744,35.8154487609863,37.5791702270508,42.464469909668,38.4068984985352,55.678409576416,,,,,,,40.3262405395508,45.8601303100586,,,,,59.9043197631836,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7528533935547,96.1707992553711,97.9665679931641,100.752906799316,104.348190307617
PRT,SE.SEC.CMPT.LO.MA.ZS,"Lower secondary completion rate, male (% of relevant age group)",,,22.8869895935059,25.5167903900146,32.4463310241699,31.0353698730469,35.0394287109375,30.5701198577881,48.6597099304199,,,,,,,31.3698196411133,37.6374588012695,,,,,48.8623504638672,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9826278686523,91.3242416381836,94.7914581298828,100.459449768066,101.866088867188
PRT,SE.SEC.CMPT.LO.ZS,"Lower secondary completion rate, total (% of relevant age group)",,,23.4427700042725,26.8983097076416,34.0940895080566,34.2620010375977,38.6945915222168,34.4352111816406,52.1260681152344,,,,,,,35.7553482055664,41.6759490966797,,,,49.8371200561523,54.2799606323242,,,,,,,,,,,,,,,,,,,,,,,,,,,93.800163269043,93.6992797851562,96.3383331298828,100.60376739502,103.068878173828
PRT,SE.SEC.CUAT.LO.FE.ZS,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",6.03000020980835,,,,,,,,,,,11.5,,,,,,,,,,20.1399993896484,,,,,,,22.1900005340576,22.9400005340576,24.1599998474121,25.1000003814697,25.9799995422363,28.2199993133545,30.9699993133545,32.6100006103516,34.1399993896484,34.9900016784668,36.9900016784668,39.1399993896484,41.0800018310547,44.9000015258789,47.1699981689453,48.8199996948242,50.7799987792969,52.0800018310547,53.6300010681152,54.3800010681152,53.8699989318848,57.4099998474121,59.75,63.2117195129395,63.9583015441895
PRT,SE.SEC.CUAT.LO.MA.ZS,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",11.6000003814697,,,,,,,,,,,16.9599990844727,,,,,,,,,,25.0300006866455,,,,,,,25.2900009155273,25.8400001525879,26.5,27.7099990844727,28.6100006103516,30.3299999237061,32.9500007629395,34.3899993896484,35.9599990844727,36.1800003051758,38.1800003051758,40.2599983215332,41.560001373291,45.1399993896484,47.2999992370605,49.8199996948242,52.2200012207031,53.439998626709,54.8400001525879,56.1100006103516,54.810001373291,58.5900001525879,61.9199981689453,65.305793762207,65.3792190551758
PRT,SE.SEC.CUAT.LO.ZS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",8.44999980926514,,,,,,,,,,,14.0299997329712,,,,,,,,,,22.4300003051758,,,,,,,23.6399993896484,24.2999992370605,25.2600002288818,26.3299999237061,27.2199993133545,29.2099990844727,31.8999996185303,33.4500007629395,34.9900016784668,35.5499992370605,37.5499992370605,39.6599998474121,41.2999992370605,45.0099983215332,47.2299995422363,49.2900009155273,51.439998626709,52.7099990844727,54.189998626709,55.1800003051758,54.2999992370605,57.9500007629395,60.75,64.1804122924805,64.6143264770508
PRT,SE.SEC.CUAT.PO.FE.ZS,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8599996566772,12.1700000762939,12.8400001525879,13.2399997711182,13.6899995803833,13.9799995422363,14.9099998474121,15.8900003433228,17.0900001525879,18.3999996185303,20.3199996948242,21.0799999237061,22.0200004577637,22.3999996185303,21.9899997711182,23.7700004577637,25.8099994659424,29.1036891937256,29.3014507293701
PRT,SE.SEC.CUAT.PO.MA.ZS,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30000019073486,9.55000019073486,10.3599996566772,10.1899995803833,10.3500003814697,10.8000001907349,11.1499996185303,12.8000001907349,13.8000001907349,13.9099998474121,15.25,16.0100002288818,16.7000007629395,16.7299995422363,16.0100002288818,18.6900005340576,19.9300003051758,22.2114696502686,22.7047214508057
PRT,SE.SEC.CUAT.PO.ZS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6599998474121,10.9399995803833,11.6800003051758,11.8100004196167,12.1300001144409,12.5,13.1599998474121,14.4499998092651,15.5600004196167,16.3099994659424,17.9799995422363,18.7399997711182,19.5599994659424,19.7800006866455,19.2299995422363,21.4400005340576,23.1100006103516,25.9154567718506,26.2559375762939
PRT,SE.SEC.CUAT.UP.FE.ZS,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",0.949999988079071,,,,,,,,,,,2.22000002861023,,,,,,,,,,7.21000003814697,,,,,,,14.6199998855591,15.1800003051758,15.75,16.5200004577637,17.2299995422363,19.1000003814697,20.8799991607666,22.1299991607666,23.2199993133545,23.2900009155273,23.75,25.0200004577637,26.9899997711182,29.0900001525879,31.3999996185303,33.4799995422363,35.9700012207031,36.7000007629395,38.0699996948242,39.3800010681152,39.1100006103516,42.2000007629395,44.3899993896484,48.6860847473145,49.8363265991211
PRT,SE.SEC.CUAT.UP.MA.ZS,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",2.53999996185303,,,,,,,,,,,4.92000007629395,,,,,,,,,,8.1899995803833,,,,,,,14.4700002670288,15.3400001525879,15.789999961853,16.3199996948242,16.1900005340576,17.7099990844727,19.7000007629395,20.4500007629395,21.4899997711182,21.1700000762939,21.7199993133545,22.9599990844727,24.0,26.4799995422363,28.4400005340576,30.0100002288818,32.1599998474121,33.9500007629395,35.25,35.5699996948242,34.7200012207031,38.8899993896484,42.3400001525879,45.6591835021973,46.118766784668
PRT,SE.SEC.CUAT.UP.ZS,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",1.63999998569489,,,,,,,,,,,3.47000002861023,,,,,,,,,,7.67000007629395,,,,,,,14.5500001907349,15.2600002288818,15.7700004577637,16.4300003051758,16.7399997711182,18.4400005340576,20.3299999237061,21.3400001525879,22.4099998474121,22.2900009155273,22.7999992370605,24.0599994659424,25.6000003814697,27.8799991607666,30.0200004577637,31.8700008392334,34.2099990844727,35.4300003051758,36.7700004577637,37.6199989318848,37.0800018310547,40.6800003051758,43.4500007629395,47.285888671875,48.120044708252
PRT,SE.SEC.DURS,"Secondary education, duration (years)",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
PRT,SE.SEC.ENRL,"Secondary education, pupils",,291864.0,314013.0,343960.0,374128.0,415648.0,466491.0,482593.0,499557.0,438474.0,462278.0,,,,,,580248.0,658120.0,578462.0,586600.0,600141.0,670035.0,759639.0,898483.0,938653.0,945077.0,947478.0,,891773.0,847129.0,831193.0,813172.0,797065.0,766172.0,665213.0,669529.0,661748.0,680338.0,691701.0,709519.0,720688.0,725804.0,734003.0,798925.0,768631.0,778589.0,766052.0,769977.0,767094.0,756915.0,742232.0,736558.0,739889.0
PRT,SE.SEC.ENRL.FE.ZS,"Secondary education, pupils (% female)",,43.4377,44.56026,45.05669,46.15185,48.10032,48.63073,49.46466,49.98409,53.249,41.51528,,,,,,52.66334,,52.46326,,49.3419,52.90619,,52.39877,51.21712,50.92569,51.16457,,50.85352,50.92849,50.55228,50.29391,50.09403,51.03984,51.36655,51.23034,51.0161,50.65291,50.24989,49.87914,49.51699,49.31579,49.11465,48.96104,48.84112,48.64942,48.60962,48.63717,,,,,
PRT,SE.SEC.ENRL.GC,"Secondary education, general pupils",,137259.0,155672.0,179849.0,215340.0,245160.0,330008.0,369236.0,409045.0,391849.0,418546.0,398320.0,399043.0,451426.0,489696.0,529855.0,572697.0,647984.0,562038.0,,583127.0,637761.0,728283.0,819649.0,827099.0,828758.0,821474.0,,779799.0,744786.0,732703.0,698734.0,682145.0,660419.0,571661.0,559226.0,551101.0,555617.0,538497.0,532169.0,537532.0,542878.0,549050.0,579305.0,555426.0,558328.0,568304.0,577621.0,,,,,
PRT,SE.SEC.ENRL.GC.FE.ZS,"Secondary education, general pupils (% female)",,49.95884,50.94943,51.70115,51.39175,53.16854,52.10449,52.44776,52.1439,47.68623,42.6357,47.85399,48.53462,48.50651,53.34412,53.64845,52.87526,48.57404,52.96635,,49.81608,53.73674,,53.02257,52.03537,51.64379,51.95283,,51.7745,51.7981,51.36501,51.265,51.1079,51.87283,52.74472,53.02758,52.91843,52.54537,52.48293,52.30613,52.03393,51.82619,51.71933,51.33686,51.44358,51.24192,50.91588,50.73257,,,,,
