,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%)
2514,"Social sciences, journalism and information",Slovenia,2017,1773.0,14593.0,12.149660796272185,3.1413612565445024,0.37004043034331524,0.5720192970365265
2515,"Social sciences, journalism and information",Slovenia,2018,1442.0,13701.0,10.524779213196117,-18.668922729836435,-2.4158820524049336,-6.112519701226615
2516,"Social sciences, journalism and information",Slovenia,2019,1596.0,14335.0,11.13358911754447,10.679611650485436,1.0742936867806068,4.6273994598934385
2517,"Social sciences, journalism and information",Slovenia,2020,1586.0,14673.0,10.808968854358346,-0.6265664160401002,-0.06815238874122538,2.3578653644925005
2518,"Social sciences, journalism and information",Slovenia,2021,1673.0,15481.0,10.806795426652025,5.485498108448928,0.5619792003100574,5.506713010291011
2519,"Social sciences, journalism and information",Slovenia,2022,1768.0,15182.0,11.645369516532735,5.678421996413628,0.6257410090897115,-1.9313997803759446
2520,"Agriculture, forestry, fisheries and veterinary",Spain,2013,2153.0,215600.0,0.99860853432282,,,
2521,"Agriculture, forestry, fisheries and veterinary",Spain,2014,2077.0,215404.0,0.9642346474531578,-3.5299581978634462,-0.03528253885721713,-0.09090909090909091
2522,"Agriculture, forestry, fisheries and veterinary",Spain,2015,1851.0,213801.0,0.8657583453772433,-10.881078478574867,-0.1057057731254765,-0.7441830235278825
2523,"Agriculture, forestry, fisheries and veterinary",Spain,2016,1656.0,216493.0,0.7649208057535347,-10.53484602917342,-0.09007219632967346,1.259114784308773
2524,"Agriculture, forestry, fisheries and veterinary",Spain,2017,1691.0,219145.0,0.7716352186908212,2.1135265700483092,0.015971160647060167,1.2249818700835593
2525,"Agriculture, forestry, fisheries and veterinary",Spain,2018,1571.0,218740.0,0.7182042607662065,-7.09639266706091,-0.05485965072689037,-0.18480914463026762
2526,"Agriculture, forestry, fisheries and veterinary",Spain,2019,1508.0,223438.0,0.674907580626393,-4.010184595798854,-0.02819574110043949,2.147755325957758
2527,"Agriculture, forestry, fisheries and veterinary",Spain,2020,1551.0,223705.0,0.6933237969647527,2.8514588859416445,0.019221742920363872,0.11949623609233881
2528,"Agriculture, forestry, fisheries and veterinary",Spain,2021,1823.0,240632.0,0.7575883506765517,17.53707285622179,0.11303567272848165,7.5666614514651
2529,"Agriculture, forestry, fisheries and veterinary",Spain,2022,1904.0,240481.0,0.7917465413067977,4.443225452550741,0.033682494666938345,-0.06275142125735564
2530,Arts and humanities,Spain,2013,30712.0,215600.0,14.244897959183673,,,
2531,Arts and humanities,Spain,2014,30472.0,215404.0,14.146441106014745,-0.7814535035165407,-0.11141854375963305,-0.09090909090909091
2532,Arts and humanities,Spain,2015,30554.0,213801.0,14.290859256972606,0.26909950118141246,0.03835342210747377,-0.7441830235278825
2533,Arts and humanities,Spain,2016,30164.0,216493.0,13.93301400045267,-1.2764286181841984,-0.18014439265934695,1.259114784308773
2534,Arts and humanities,Spain,2017,30564.0,219145.0,13.946930114764196,1.3260840737302744,0.18252755025211617,1.2249818700835593
2535,Arts and humanities,Spain,2018,30347.0,218740.0,13.873548505074517,-0.7099856039785368,-0.09920453506446009,-0.18480914463026762
2536,Arts and humanities,Spain,2019,31646.0,223438.0,14.163213061341402,4.2804890104458435,0.5813693284043001,2.147755325957758
2537,Arts and humanities,Spain,2020,31874.0,223705.0,14.248228694039025,0.7204702016052581,0.1019199392056503,0.11949623609233881
2538,Arts and humanities,Spain,2021,33350.0,240632.0,13.859337079025234,4.630733513208257,0.6133847534824961,7.5666614514651
2539,Arts and humanities,Spain,2022,32657.0,240481.0,13.579867016521055,-2.077961019490255,-0.28817245437269473,-0.06275142125735564
2540,"Business, administration and law",Spain,2013,48256.0,215600.0,22.382189239332096,,,
2541,"Business, administration and law",Spain,2014,48419.0,215404.0,22.47822695957364,0.33778183023872677,0.07567176097008411,-0.09090909090909091
2542,"Business, administration and law",Spain,2015,47713.0,213801.0,22.316546695291414,-1.4581052892459572,-0.33021360985215226,-0.7441830235278825
2543,"Business, administration and law",Spain,2016,48679.0,216493.0,22.485253564780386,2.0246054534403624,0.44620380335622867,1.259114784308773
2544,"Business, administration and law",Spain,2017,48816.0,219145.0,22.27566223276826,0.2814355266131186,0.06251568596134979,1.2249818700835593
2545,"Business, administration and law",Spain,2018,48827.0,218740.0,22.321934717015633,0.0225335955424451,0.005028801316631617,-0.18480914463026762
2546,"Business, administration and law",Spain,2019,48976.0,223438.0,21.919279621192455,0.3051590308640711,0.06668516545976959,2.147755325957758
2547,"Business, administration and law",Spain,2020,48795.0,223705.0,21.81220804184082,-0.3695687683763476,-0.08091012717641538,0.11949623609233881
2548,"Business, administration and law",Spain,2021,53627.0,240632.0,22.285897137537816,9.902653960446766,2.00804548023538,7.5666614514651
2549,"Business, administration and law",Spain,2022,53492.0,240481.0,22.243753144739085,-0.2517388628862327,-0.056137491111563916,-0.06275142125735564
2550,Education,Spain,2013,25874.0,215600.0,12.000927643784786,,,
2551,Education,Spain,2014,25391.0,215404.0,11.787617685836846,-1.866738811161784,-0.2242298193162615,-0.09090909090909091
2552,Education,Spain,2015,24783.0,213801.0,11.591620244994177,-2.394549249734158,-0.2843765931871226,-0.7441830235278825
2553,Education,Spain,2016,24915.0,216493.0,11.508455238737511,0.5326231691078562,0.06097194828470205,1.259114784308773
2554,Education,Spain,2017,26120.0,219145.0,11.919049031463187,4.836443909291591,0.5498642451345,1.2249818700835593
2555,Education,Spain,2018,25275.0,218740.0,11.554813934351285,-3.2350689127105667,-0.38630337386851976,-0.18480914463026762
2556,Education,Spain,2019,25580.0,223438.0,11.448365989670513,1.2067260138476756,0.13650319104181027,2.147755325957758
2557,Education,Spain,2020,25364.0,223705.0,11.338146219351378,-0.8444096950742768,-0.09655573187903713,0.11949623609233881
2558,Education,Spain,2021,27489.0,240632.0,11.423667675122179,8.378016085790884,0.883091193191263,7.5666614514651
2559,Education,Spain,2022,28007.0,240481.0,11.6462423226783,1.8843901196842372,0.21540163256140815,-0.06275142125735564
2560,"Engineering, manufacturing and construction",Spain,2013,30447.0,215600.0,14.121985157699443,,,
2561,"Engineering, manufacturing and construction",Spain,2014,29610.0,215404.0,13.746262836344728,-2.7490393142181495,-0.38857217136172034,-0.09090909090909091
2562,"Engineering, manufacturing and construction",Spain,2015,27906.0,213801.0,13.052324357697112,-5.754812563323202,-0.7970028203796988,-0.7441830235278825
2563,"Engineering, manufacturing and construction",Spain,2016,26808.0,216493.0,12.382848406184033,-3.9346377123199314,-0.5071757516409306,1.259114784308773
2564,"Engineering, manufacturing and construction",Spain,2017,26276.0,219145.0,11.990234776061511,-1.9844822441062369,-0.24276164183531448,1.2249818700835593
2565,"Engineering, manufacturing and construction",Spain,2018,26112.0,218740.0,11.937459998171345,-0.6241437052823869,-0.07497485599341684,-0.18480914463026762
2566,"Engineering, manufacturing and construction",Spain,2019,26781.0,223438.0,11.985875276363018,2.5620404411764706,0.29941191739990514,2.147755325957758
2567,"Engineering, manufacturing and construction",Spain,2020,26418.0,223705.0,11.809302429538901,-1.3554385571860648,-0.1622672716300485,0.11949623609233881
2568,"Engineering, manufacturing and construction",Spain,2021,28013.0,240632.0,11.641427574054989,6.037550155197214,0.6628378603012068,7.5666614514651
2569,"Engineering, manufacturing and construction",Spain,2022,29520.0,240481.0,12.275398056395307,5.37964516474494,0.6266607341120505,-0.06275142125735564
2570,Health and welfare,Spain,2013,21941.0,215600.0,10.176716141001855,,,
2571,Health and welfare,Spain,2014,21914.0,215404.0,10.173441533119162,-0.12305729000501346,-0.012534586172958722,-0.09090909090909091
2572,Health and welfare,Spain,2015,22358.0,213801.0,10.457387944864617,2.0261020352286208,0.20766974897217502,-0.7441830235278825
2573,Health and welfare,Spain,2016,23568.0,216493.0,10.886264221014075,5.411933088827266,0.5589095259431022,1.259114784308773
2574,Health and welfare,Spain,2017,24165.0,219145.0,11.026945629605969,2.533095723014257,0.27242236875128345,1.2249818700835593
2575,Health and welfare,Spain,2018,23927.0,218740.0,10.938557191185883,-0.984895510035175,-0.10880497394166591,-0.18480914463026762
2576,Health and welfare,Spain,2019,24434.0,223438.0,10.935472032510138,2.1189451247544615,0.22690858314163215,2.147755325957758
2577,Health and welfare,Spain,2020,24683.0,223705.0,11.03372745356608,1.0190717852173201,0.11130730202722336,0.11949623609233881
2578,Health and welfare,Spain,2021,25758.0,240632.0,10.704311978456731,4.355224243406393,0.4467402506732271,7.5666614514651
2579,Health and welfare,Spain,2022,25818.0,240481.0,10.735983300135977,0.23293733985557888,0.024949996049583964,-0.06275142125735564
2580,Information and communication technologies,Spain,2013,7590.0,215600.0,3.520408163265306,,,
2581,Information and communication technologies,Spain,2014,8043.0,215404.0,3.733913947744703,5.968379446640316,0.2103025013463074,-0.09090909090909091
2582,Information and communication technologies,Spain,2015,7772.0,213801.0,3.635156056332758,-3.3693895312694266,-0.12675338281860235,-0.7441830235278825
2583,Information and communication technologies,Spain,2016,8438.0,216493.0,3.8975856032296656,8.569222851260937,0.30763119361826946,1.259114784308773
2584,Information and communication technologies,Spain,2017,8852.0,219145.0,4.039334687079331,4.906375918464091,0.18891601451094023,1.2249818700835593
2585,Information and communication technologies,Spain,2018,9307.0,218740.0,4.254823077626406,5.140081337550836,0.20800950900612597,-0.18480914463026762
2586,Information and communication technologies,Spain,2019,10046.0,223438.0,4.496101826905003,7.940260019340281,0.33074051862261566,2.147755325957758
2587,Information and communication technologies,Spain,2020,10049.0,223705.0,4.492076618761315,0.029862631893290865,0.0013410518316532935,0.11949623609233881
2588,Information and communication technologies,Spain,2021,10810.0,240632.0,4.492336846304731,7.572892825156733,0.3162505402440241,7.5666614514651
2589,Information and communication technologies,Spain,2022,11049.0,240481.0,4.594541772530886,2.2109158186864013,0.09938415093084277,-0.06275142125735564
2590,"Natural sciences, mathematics and statistics",Spain,2013,14353.0,215600.0,6.657235621521336,,,
2591,"Natural sciences, mathematics and statistics",Spain,2014,14442.0,215404.0,6.7046108707359195,0.6200794259039922,0.0413177099775306,-0.09090909090909091
2592,"Natural sciences, mathematics and statistics",Spain,2015,16367.0,213801.0,7.6552495077197955,13.329178784101925,0.9003699702059392,-0.7441830235278825
2593,"Natural sciences, mathematics and statistics",Spain,2016,16908.0,216493.0,7.80995228483138,3.3054316612696275,0.24989260622745305,1.259114784308773
2594,"Natural sciences, mathematics and statistics",Spain,2017,16912.0,219145.0,7.717264824659472,0.02365744026496333,0.0018252755025211617,1.2249818700835593
2595,"Natural sciences, mathematics and statistics",Spain,2018,16515.0,218740.0,7.550059431288288,-2.347445600756859,-0.18149401115479563,-0.18480914463026762
2596,"Natural sciences, mathematics and statistics",Spain,2019,17039.0,223438.0,7.625829089053787,3.1728731456251893,0.2345169577242904,2.147755325957758
2597,"Natural sciences, mathematics and statistics",Spain,2020,17555.0,223705.0,7.847388301557856,3.028346733963261,0.23066091504436648,0.11949623609233881
2598,"Natural sciences, mathematics and statistics",Spain,2021,18238.0,240632.0,7.579208085375178,3.89062945029906,0.28383589879982707,7.5666614514651
2599,"Natural sciences, mathematics and statistics",Spain,2022,18528.0,240481.0,7.704558780111526,1.590086632306174,0.12059164757298912,-0.06275142125735564
2600,Services,Spain,2013,9035.0,215600.0,4.190630797773655,,,
2601,Services,Spain,2014,8938.0,215404.0,4.149412267181668,-1.0736026563364693,-0.04503166143618503,-0.09090909090909091
2602,Services,Spain,2015,8962.0,213801.0,4.191748401550975,0.26851644663235624,0.011225391836333788,-0.7441830235278825
2603,Services,Spain,2016,8676.0,216493.0,4.00751987362178,-3.1912519526891314,-0.13210588795018774,1.259114784308773
2604,Services,Spain,2017,8654.0,219145.0,3.9489835497045336,-0.2535730751498386,-0.010039015263866389,1.2249818700835593
2605,Services,Spain,2018,8620.0,218740.0,3.9407515772149586,-0.392881904321701,-0.015543567705952274,-0.18480914463026762
2606,Services,Spain,2019,8664.0,223438.0,3.8775857284794886,0.5104408352668214,0.019692263625703775,2.147755325957758
2607,Services,Spain,2020,8473.0,223705.0,3.7875773898661182,-2.2045244690674055,-0.08538029994859302,0.11949623609233881
2608,Services,Spain,2021,8953.0,240632.0,3.720619036537119,5.6650536999881975,0.19947471657967353,7.5666614514651
2609,Services,Spain,2022,8553.0,240481.0,3.5566219368681935,-4.467776164414163,-0.1663333069972264,-0.06275142125735564
2610,"Social sciences, journalism and information",Spain,2013,25239.0,215600.0,11.706400742115028,,,
2611,"Social sciences, journalism and information",Spain,2014,26098.0,215404.0,12.115838145995431,3.4034628947264154,0.39878553787302,-0.09090909090909091
2612,"Social sciences, journalism and information",Spain,2015,25535.0,213801.0,11.943349189199303,-2.1572534293815617,-0.26332898349399675,-0.7441830235278825
2613,"Social sciences, journalism and information",Spain,2016,26681.0,216493.0,12.324186001394965,4.487957705110633,0.5293473691990042,1.259114784308773
2614,"Social sciences, journalism and information",Spain,2017,27095.0,219145.0,12.36395993520272,1.5516659795359993,0.18891601451094023,1.2249818700835593
2615,"Social sciences, journalism and information",Spain,2018,28239.0,218740.0,12.909847307305476,4.222181214246171,0.5229953369296882,-0.18480914463026762
2616,"Social sciences, journalism and information",Spain,2019,28764.0,223438.0,12.873369793857805,1.8591309890576864,0.23496450917032918,2.147755325957758
2617,"Social sciences, journalism and information",Spain,2020,28943.0,223705.0,12.938021054513756,0.6223056598525935,0.08001609262197984,0.11949623609233881
2618,"Social sciences, journalism and information",Spain,2021,32571.0,240632.0,13.535606236909471,12.53498255191238,1.507696399481366,7.5666614514651
2619,"Social sciences, journalism and information",Spain,2022,30953.0,240481.0,12.871287128712872,-4.967609222928372,-0.6728182268037809,-0.06275142125735564
2620,"Agriculture, forestry, fisheries and veterinary",Sweden,2013,503.0,60523.0,0.8310890074847579,,,
2621,"Agriculture, forestry, fisheries and veterinary",Sweden,2014,526.0,57812.0,0.9098457067736802,4.572564612326044,0.03978412786272747,-4.479288865390017
2622,"Agriculture, forestry, fisheries and veterinary",Sweden,2015,472.0,55909.0,0.8442290150065285,-10.26615969581749,-0.09658552290328928,-3.291704144468276
2623,"Agriculture, forestry, fisheries and veterinary",Sweden,2016,510.0,54234.0,0.9403695099015378,8.050847457627118,0.07006674779658516,-2.995939830796473
2624,"Agriculture, forestry, fisheries and veterinary",Sweden,2017,423.0,53536.0,0.7901225343693963,-17.058823529411764,-0.16250747160789003,-1.2870155253162223
2625,"Agriculture, forestry, fisheries and veterinary",Sweden,2018,414.0,53659.0,0.7715387912558938,-2.127659574468085,-0.016772582418606383,0.2297519426180514
2626,"Agriculture, forestry, fisheries and veterinary",Sweden,2019,348.0,53159.0,0.6546398540228372,-15.942028985507244,-0.12415583438364151,-0.9318101343670214
2627,"Agriculture, forestry, fisheries and veterinary",Sweden,2020,343.0,56383.0,0.6083393930794743,-1.4367816091954022,-0.008867921181916535,6.064824394740308
2628,"Agriculture, forestry, fisheries and veterinary",Sweden,2021,361.0,61764.0,0.5844828702804222,5.247813411078718,0.02914319020788809,9.543656775978574
